DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-06-01 05:45:00,WRmjgnKYAwPKWDb,0,0,0,7.15387e+06
2020-06-13 18:30:00,z9Y9gH1T5YWrNuG,67.7143,6.52857,8362.86,7.22523e+06
2020-05-22 18:30:00,pkci93gMrogZuBj,0,0,7224,7.2252e+06
2020-05-24 12:00:00,adLQvlD726eNBSB,12702,1238.83,3983.5,6.34172e+06
2020-06-13 15:45:00,uHbuxQJl8lW7ozc,5145.29,504.414,7808.71,7.2599e+06
2020-06-10 03:00:00,adLQvlD726eNBSB,0,0,0,6.47028e+06
2020-05-16 12:15:00,ih0vzX44oOqAx2f,6898.71,675.657,3259.14,6.19462e+06
2020-05-18 19:45:00,adLQvlD726eNBSB,0,0,5506,6.29782e+06
2020-06-14 06:30:00,McdE0feGgRqW7Ca,671.125,65.05,16.125,7.38194e+06
2020-06-11 22:30:00,wCURE6d3bPkepu2,0,0,5651,6.98805e+06
2020-05-15 08:45:00,zVJPv84UY57bAof,2978.75,292.438,553.875,7.1167e+06
2020-06-08 12:30:00,7JYdWkrLSPkdwr4,12974.9,1265.06,4537.12,7.78305e+06
2020-05-27 13:45:00,ih0vzX44oOqAx2f,4433.43,435.143,4795.86,6.27709e+06
2020-06-03 21:15:00,3PZuoBAID5Wc2HD,0,0,7874,7.13649e+06
2020-05-29 23:30:00,bvBOhCH3iADSZry,0,0,7438,6.42102e+06
2020-05-19 01:00:00,rGa61gmuvPhdLxV,0,0,0,7.1369e+06
2020-06-13 02:00:00,zVJPv84UY57bAof,0,0,0,7.32855e+06
2020-06-11 16:00:00,rGa61gmuvPhdLxV,4798.14,470.771,5141.71,7.31591e+06
2020-05-29 07:00:00,ZoEaEvLYb1n2sOq,1946.71,190.829,93,7.20163e+06
2020-05-16 15:45:00,uHbuxQJl8lW7ozc,3885.38,381.775,5804.12,7.05087e+06
2020-06-05 03:00:00,iCRJl6heRkivqQ3,0,0,0,7.334e+06
2020-06-05 23:00:00,iCRJl6heRkivqQ3,0,0,7803,7.3418e+06
2020-05-28 15:30:00,iCRJl6heRkivqQ3,8347.57,816.943,7479.43,7.28217e+06
2020-05-17 00:15:00,7JYdWkrLSPkdwr4,0,0,0,7.61554e+06
2020-06-15 16:45:00,YxYtjZvoooNbGkE,4079.14,400.743,6374.57,7.41308e+06
2020-06-06 04:30:00,z9Y9gH1T5YWrNuG,0,0,0,7.171e+06
2020-05-29 16:30:00,adLQvlD726eNBSB,4331.12,425.25,7991.75,6.387e+06
2020-05-15 11:00:00,uHbuxQJl8lW7ozc,10481.1,1023.13,2124.57,7.04081e+06
2020-05-30 20:45:00,McdE0feGgRqW7Ca,0,0,7352,7.28056e+06
2020-05-20 17:45:00,1IF53ai7Xc0U56Y,1562.86,152.757,8947.86,6.22538e+06
2020-05-29 18:00:00,ZnxXDlPa8U1GXgE,459.875,44.5125,8142.62,6.63606e+06
2020-06-14 18:15:00,7JYdWkrLSPkdwr4,249.857,24.1143,7301.14,7.82815e+06
2020-05-28 02:15:00,ZnxXDlPa8U1GXgE,0,0,0,6.61938e+06
2020-05-25 02:45:00,YxYtjZvoooNbGkE,0,0,0,7.25265e+06
2020-06-03 01:15:00,wCURE6d3bPkepu2,0,0,0,6.92287e+06
2020-05-22 15:30:00,McdE0feGgRqW7Ca,3957.25,388.637,6364.5,7.21542e+06
2020-06-10 15:45:00,ZoEaEvLYb1n2sOq,3794.5,372.925,5761.62,7.29544e+06
2020-05-22 09:45:00,ZoEaEvLYb1n2sOq,5152,505.15,1262.62,7.14795e+06
2020-06-11 07:15:00,iCRJl6heRkivqQ3,1212.71,117.929,57,7.37984e+06
2020-06-06 07:45:00,McdE0feGgRqW7Ca,4593.88,450.738,364,7.32504e+06
2020-06-15 01:45:00,sjndEbLyjtCKgGv,0,0,0,7.24281e+06
2020-06-17 14:45:00,z9Y9gH1T5YWrNuG,7443.29,728.629,5138.29,7.25052e+06
2020-06-07 23:00:00,VHMLBKoKgIrUVDU,0,0,8219,7.38621e+06
2020-05-15 16:00:00,3PZuoBAID5Wc2HD,4791.88,470.113,5770.88,6.99353e+06
2020-06-10 04:00:00,3PZuoBAID5Wc2HD,0,0,0,7.18392e+06
2020-05-16 19:15:00,7JYdWkrLSPkdwr4,0,0,6461,7.61554e+06
2020-06-03 20:30:00,ZnxXDlPa8U1GXgE,0,0,7916,6.67088e+06
2020-05-30 18:15:00,7JYdWkrLSPkdwr4,278.5,26.9125,7139.38,7.72197e+06
2020-05-25 21:45:00,3PZuoBAID5Wc2HD,0,0,9068,7.07064e+06
2020-05-19 02:30:00,ZoEaEvLYb1n2sOq,0,0,0,7.12353e+06
2020-06-09 20:15:00,3PZuoBAID5Wc2HD,0,0,8186,7.18392e+06
2020-05-25 16:45:00,pkci93gMrogZuBj,1336.62,130.062,8699.12,7.25041e+06
2020-05-28 07:45:00,ZoEaEvLYb1n2sOq,4092.71,402.029,297.286,7.19359e+06
2020-05-16 22:45:00,adLQvlD726eNBSB,0,0,6705,6.28444e+06
2020-06-15 00:15:00,iCRJl6heRkivqQ3,0,0,0,7.40722e+06
2020-06-08 23:30:00,zBIq5rxdHJRwDNY,0,0,8358,6.52327e+06
2020-06-06 11:15:00,zVJPv84UY57bAof,10227.4,998.675,2915,7.282e+06
2020-06-06 04:30:00,pkci93gMrogZuBj,0,0,0,7.33149e+06
2020-05-22 21:30:00,sjndEbLyjtCKgGv,0,0,0,7.07296e+06
2020-06-10 23:00:00,ZnxXDlPa8U1GXgE,0,0,6438,6.72421e+06
2020-06-10 13:30:00,sjndEbLyjtCKgGv,11291.4,1101.86,4607.29,7.2137e+06
2020-05-29 06:30:00,adLQvlD726eNBSB,1025.71,99.6857,19.8571,6.37903e+06
2020-06-09 23:15:00,ZnxXDlPa8U1GXgE,0,0,8074,6.71777e+06
2020-05-19 18:45:00,pkci93gMrogZuBj,0,0,6938,7.20135e+06
2020-05-24 00:30:00,sjndEbLyjtCKgGv,0,0,0,7.08145e+06
2020-05-23 10:30:00,iCRJl6heRkivqQ3,8770,857.562,2337.5,7.23693e+06
2020-06-05 17:30:00,VHMLBKoKgIrUVDU,3537.57,347.643,7594.71,7.37142e+06
2020-05-19 07:00:00,pkci93gMrogZuBj,2393.88,234.738,48.75,7.19446e+06
2020-06-09 18:15:00,z9Y9gH1T5YWrNuG,429.25,41.525,7621.25,7.19905e+06
2020-05-22 02:15:00,3PZuoBAID5Wc2HD,0,0,0,7.0373e+06
2020-06-12 00:15:00,bvBOhCH3iADSZry,0,0,0,6.50441e+06
2020-06-03 17:30:00,pkci93gMrogZuBj,2335.43,228.986,7695,7.31534e+06
2020-05-25 13:30:00,ZoEaEvLYb1n2sOq,11359.4,1108.92,5956.25,7.17613e+06
2020-05-17 22:30:00,iCRJl6heRkivqQ3,0,0,7519,7.19837e+06
2020-05-29 14:30:00,1IF53ai7Xc0U56Y,8110.29,793.771,6498.57,6.29646e+06
2020-06-05 16:00:00,wCURE6d3bPkepu2,7533.71,737.614,6836.57,6.94586e+06
2020-05-26 01:30:00,YxYtjZvoooNbGkE,0,0,0,7.26146e+06
2020-06-17 02:15:00,zBIq5rxdHJRwDNY,0,0,0,6.57755e+06
2020-06-07 22:30:00,ZoEaEvLYb1n2sOq,0,0,8085,7.27345e+06
2020-05-18 20:45:00,adLQvlD726eNBSB,0,0,5506,6.29782e+06
2020-06-10 07:15:00,adLQvlD726eNBSB,2890.29,283.714,160,6.47044e+06
2020-05-22 02:45:00,rGa61gmuvPhdLxV,0,0,0,7.1604e+06
2020-05-26 23:15:00,ZoEaEvLYb1n2sOq,0,0,0,7.18669e+06
2020-06-12 05:15:00,YxYtjZvoooNbGkE,0,0,0,7.38528e+06
2020-05-25 18:45:00,ih0vzX44oOqAx2f,0,0,8085,6.26458e+06
2020-06-03 08:30:00,ZoEaEvLYb1n2sOq,4439,435.686,541.286,7.23627e+06
2020-06-05 14:15:00,z9Y9gH1T5YWrNuG,5302.12,519.788,5397.62,7.16866e+06
2020-05-23 05:00:00,McdE0feGgRqW7Ca,0,0,0,7.21595e+06
2020-05-21 12:30:00,zBIq5rxdHJRwDNY,7924.43,775.529,4306.71,6.38517e+06
2020-06-09 03:30:00,iCRJl6heRkivqQ3,0,0,0,7.36496e+06
2020-06-10 20:00:00,z9Y9gH1T5YWrNuG,0,0,6412,7.20546e+06
2020-06-08 07:15:00,7JYdWkrLSPkdwr4,1954.88,191.637,124.25,7.77863e+06
2020-05-25 09:15:00,1IF53ai7Xc0U56Y,9351.25,914.675,1272.62,6.25875e+06
2020-05-22 09:00:00,iCRJl6heRkivqQ3,5097.75,499.8,866.625,7.22831e+06
2020-05-30 16:00:00,7JYdWkrLSPkdwr4,6568,643.386,6501.29,7.72134e+06
2020-06-16 08:00:00,adLQvlD726eNBSB,5165.88,506.488,370.5,6.51237e+06
2020-05-24 16:30:00,zBIq5rxdHJRwDNY,3353.62,328.825,6863.5,6.41134e+06
2020-06-06 02:00:00,WRmjgnKYAwPKWDb,0,0,0,7.19027e+06
2020-05-23 20:00:00,wCURE6d3bPkepu2,0,0,8605,6.84783e+06
2020-06-08 08:15:00,zBIq5rxdHJRwDNY,3241.88,318.65,428.375,6.51534e+06
2020-05-25 13:15:00,ZoEaEvLYb1n2sOq,11873.7,1158.51,5671.29,7.17584e+06
2020-06-12 18:00:00,7JYdWkrLSPkdwr4,837.125,81.2625,5732.25,7.8124e+06
2020-05-25 02:15:00,1BY6WEcLGh8j5v7,0,0,0,6.32794e+06
2020-05-19 03:15:00,wCURE6d3bPkepu2,0,0,0,6.80839e+06
2020-06-04 15:30:00,wCURE6d3bPkepu2,8989.88,879.388,6955.12,6.93773e+06
2020-05-30 20:00:00,WRmjgnKYAwPKWDb,0,0,7130,7.14803e+06
2020-05-30 04:00:00,rGa61gmuvPhdLxV,0,0,0,7.22307e+06
2020-05-21 10:00:00,sjndEbLyjtCKgGv,6277,613.533,1217.17,7.05988e+06
2020-06-12 03:00:00,wCURE6d3bPkepu2,0,0,0,6.98805e+06
2020-05-15 19:15:00,zBIq5rxdHJRwDNY,0,0,6396,6.34578e+06
2020-05-26 00:45:00,7JYdWkrLSPkdwr4,0,0,0,7.68402e+06
2020-06-05 08:15:00,pkci93gMrogZuBj,5926,580.487,388.25,7.32408e+06
2020-06-17 23:45:00,rGa61gmuvPhdLxV,0,0,5950,7.3569e+06
2020-06-05 23:00:00,wCURE6d3bPkepu2,0,0,7748,6.94677e+06
2020-06-15 09:45:00,VHMLBKoKgIrUVDU,9141,893.786,1808.14,7.43886e+06
2020-06-11 21:00:00,1IF53ai7Xc0U56Y,0,0,5704,6.39232e+06
2020-05-16 06:00:00,ZoEaEvLYb1n2sOq,42.1429,4.05714,0,7.10436e+06
2020-05-24 14:15:00,uHbuxQJl8lW7ozc,11458.3,1118.53,6230.71,7.10998e+06
2020-06-10 22:15:00,z9Y9gH1T5YWrNuG,0,0,6412,7.20546e+06
2020-06-02 11:00:00,z9Y9gH1T5YWrNuG,8654.75,846.462,2695.38,7.14252e+06
2020-05-24 01:45:00,sjndEbLyjtCKgGv,0,0,0,7.08145e+06
2020-05-15 13:30:00,VHMLBKoKgIrUVDU,8216.71,804.157,3856.71,7.21026e+06
2020-05-26 22:45:00,bvBOhCH3iADSZry,0,0,0,6.3997e+06
2020-05-29 18:30:00,1IF53ai7Xc0U56Y,0,0,8253,6.29821e+06
2020-06-02 12:15:00,McdE0feGgRqW7Ca,9863.29,964.257,3729,7.29648e+06
2020-06-09 16:30:00,3PZuoBAID5Wc2HD,5026.29,492.786,7761.57,7.18349e+06
2020-05-25 09:00:00,adLQvlD726eNBSB,8790,860.029,1071.43,6.3472e+06
2020-06-17 21:00:00,WRmjgnKYAwPKWDb,0,0,5953,7.27353e+06
2020-05-24 21:00:00,wCURE6d3bPkepu2,0,0,7961,6.85579e+06
2020-05-23 21:30:00,wCURE6d3bPkepu2,0,0,8605,6.84783e+06
2020-05-22 06:00:00,rGa61gmuvPhdLxV,200.857,19.3857,1.42857,7.1604e+06
2020-06-09 22:45:00,wCURE6d3bPkepu2,0,0,8010,6.97598e+06
2020-05-27 12:30:00,adLQvlD726eNBSB,6334.75,620.487,4111.62,6.36763e+06
2020-05-26 18:00:00,bvBOhCH3iADSZry,341,32.9571,7360.57,6.3997e+06
2020-06-03 05:15:00,pkci93gMrogZuBj,0,0,0,7.30765e+06
2020-05-20 08:30:00,z9Y9gH1T5YWrNuG,6727.5,658.962,684.125,7.04115e+06
2020-06-03 11:30:00,bvBOhCH3iADSZry,9775.62,955.362,2474.5,6.44796e+06
2020-06-06 14:45:00,wCURE6d3bPkepu2,2433.14,238.629,5662,6.95243e+06
2020-06-04 13:30:00,1BY6WEcLGh8j5v7,7316.25,716.337,4798.38,6.40261e+06
2020-05-30 20:00:00,ih0vzX44oOqAx2f,0,0,7146,6.30227e+06
2020-05-16 03:30:00,bvBOhCH3iADSZry,0,0,0,6.32251e+06
2020-05-27 04:30:00,zVJPv84UY57bAof,0,0,0,7.20538e+06
2020-06-13 21:00:00,ZnxXDlPa8U1GXgE,0,0,8558,6.74434e+06
2020-05-23 12:15:00,zBIq5rxdHJRwDNY,13550.4,1321.19,4395.75,6.4002e+06
2020-06-10 00:30:00,3PZuoBAID5Wc2HD,0,0,0,7.18392e+06
2020-06-16 16:00:00,uHbuxQJl8lW7ozc,4976.86,488.014,5841.14,7.28058e+06
2020-06-12 19:45:00,z9Y9gH1T5YWrNuG,0,0,5803,7.21687e+06
2020-06-02 15:30:00,ih0vzX44oOqAx2f,5892.43,577.429,6460.86,6.32044e+06
2020-06-09 03:30:00,z9Y9gH1T5YWrNuG,0,0,0,7.19142e+06
2020-05-24 17:45:00,z9Y9gH1T5YWrNuG,1127.88,109.662,7834.5,7.0806e+06
2020-06-09 22:00:00,wCURE6d3bPkepu2,0,0,8010,6.97598e+06
2020-06-01 03:00:00,uHbuxQJl8lW7ozc,0,0,0,7.16535e+06
2020-06-13 11:30:00,uHbuxQJl8lW7ozc,13216.1,1288.57,3474,7.25557e+06
2020-06-12 09:45:00,7JYdWkrLSPkdwr4,6419.57,628.871,888.143,7.80755e+06
2020-05-22 07:30:00,iCRJl6heRkivqQ3,4417.25,433.812,246.75,7.22769e+06
2020-05-15 16:15:00,1BY6WEcLGh8j5v7,4081.25,400.725,5369.12,6.26493e+06
2020-05-21 08:15:00,7JYdWkrLSPkdwr4,5752.43,563.743,494.571,7.64447e+06
2020-05-27 00:00:00,1BY6WEcLGh8j5v7,0,0,0,6.34367e+06
2020-05-17 03:15:00,ih0vzX44oOqAx2f,0,0,0,6.19781e+06
2020-05-23 20:45:00,z9Y9gH1T5YWrNuG,0,0,8543,7.07276e+06
2020-05-24 08:00:00,McdE0feGgRqW7Ca,4984.86,488.714,395.714,7.22503e+06
2020-05-26 09:30:00,wCURE6d3bPkepu2,9443.71,923.657,1479.86,6.86613e+06
2020-05-31 22:45:00,pkci93gMrogZuBj,0,0,5915,7.29479e+06
2020-06-16 19:15:00,bvBOhCH3iADSZry,0,0,5757,6.53355e+06
2020-06-15 10:00:00,pkci93gMrogZuBj,8027.57,785.557,1918,7.39834e+06
2020-06-15 00:00:00,ZnxXDlPa8U1GXgE,0,0,925.5,6.75175e+06
2020-06-11 06:15:00,ZnxXDlPa8U1GXgE,162.286,15.6714,1,6.72421e+06
2020-06-09 09:00:00,zVJPv84UY57bAof,8733.38,854.55,1067.88,7.30323e+06
2020-06-12 10:30:00,3PZuoBAID5Wc2HD,8456,827.471,1444,7.19763e+06
2020-05-16 15:00:00,zBIq5rxdHJRwDNY,7176.14,702.729,5495.29,6.35127e+06
2020-06-07 00:45:00,YxYtjZvoooNbGkE,0,0,0,7.34881e+06
2020-06-13 17:15:00,1IF53ai7Xc0U56Y,1775.71,174.057,8555.71,6.40678e+06
2020-06-04 00:45:00,1IF53ai7Xc0U56Y,0,0,0,6.33266e+06
2020-05-30 09:45:00,7JYdWkrLSPkdwr4,4692,460.488,1055.38,7.71589e+06
2020-06-11 01:45:00,VHMLBKoKgIrUVDU,0,0,0,7.4093e+06
2020-05-22 06:00:00,1BY6WEcLGh8j5v7,218.286,21.0857,1.14286,6.30559e+06
2020-05-28 05:00:00,zBIq5rxdHJRwDNY,0,0,0,6.43408e+06
2020-06-12 01:15:00,ZoEaEvLYb1n2sOq,0,0,0,7.30163e+06
2020-06-16 16:15:00,adLQvlD726eNBSB,3610.71,354.771,6050.29,6.51805e+06
2020-06-12 08:00:00,McdE0feGgRqW7Ca,1863.5,182.438,155.375,7.36753e+06
2020-05-21 17:00:00,ZoEaEvLYb1n2sOq,1059.86,103.014,7550.86,7.14662e+06
2020-06-13 00:00:00,pkci93gMrogZuBj,0,0,0,7.38081e+06
2020-05-24 01:15:00,3PZuoBAID5Wc2HD,0,0,0,7.05327e+06
2020-06-04 00:45:00,bvBOhCH3iADSZry,0,0,0,6.45272e+06
2020-05-31 10:15:00,sjndEbLyjtCKgGv,10728.3,1047.67,1619.57,7.13787e+06
2020-05-26 21:00:00,iCRJl6heRkivqQ3,0,0,0,7.268e+06
2020-05-15 05:00:00,z9Y9gH1T5YWrNuG,0,0,0,7.00787e+06
2020-05-15 02:30:00,pkci93gMrogZuBj,0,0,0,7.1691e+06
2020-05-17 01:30:00,sjndEbLyjtCKgGv,0,0,0,7.02961e+06
2020-06-12 13:30:00,ZoEaEvLYb1n2sOq,8284.38,810.775,3737.88,7.30537e+06
2020-06-13 20:45:00,zBIq5rxdHJRwDNY,0,0,8435,6.55782e+06
2020-05-18 21:15:00,pkci93gMrogZuBj,0,0,5364,7.19441e+06
2020-06-12 13:15:00,rGa61gmuvPhdLxV,7794.14,763,3598.57,7.32003e+06
2020-06-08 09:30:00,rGa61gmuvPhdLxV,11451.2,1117.92,1309.83,7.28898e+06
2020-05-30 05:30:00,WRmjgnKYAwPKWDb,0,0,0,7.1409e+06
2020-05-19 14:45:00,adLQvlD726eNBSB,10112.9,988.8,5650.75,6.30347e+06
2020-06-13 14:00:00,pkci93gMrogZuBj,12261.6,1196.26,6100.86,7.38691e+06
2020-05-20 03:45:00,ih0vzX44oOqAx2f,0,0,0,6.21728e+06
2020-05-23 23:45:00,sjndEbLyjtCKgGv,0,0,4243.5,7.08145e+06
2020-05-25 20:00:00,adLQvlD726eNBSB,0,0,9163,6.35529e+06
2020-05-31 20:30:00,bvBOhCH3iADSZry,0,0,5586,6.43327e+06
2020-05-18 08:30:00,adLQvlD726eNBSB,1883.75,184.65,395.25,6.29271e+06
2020-06-14 18:15:00,zBIq5rxdHJRwDNY,250.714,24.2429,7310.71,6.56513e+06
2020-05-15 18:15:00,uHbuxQJl8lW7ozc,101,9.7375,6385.75,7.04507e+06
2020-06-02 23:00:00,z9Y9gH1T5YWrNuG,0,0,7446,7.14727e+06
2020-05-24 22:45:00,rGa61gmuvPhdLxV,0,0,8002,7.1833e+06
2020-06-03 12:30:00,adLQvlD726eNBSB,11758.4,1148.04,3898.75,6.41817e+06
2020-06-14 11:15:00,bvBOhCH3iADSZry,0,0,2378,6.52002e+06
2020-06-01 09:30:00,adLQvlD726eNBSB,6345.75,621.663,1533,6.40224e+06
2020-06-13 08:15:00,z9Y9gH1T5YWrNuG,5978.25,585.85,536.25,7.2174e+06
2020-05-26 18:15:00,sjndEbLyjtCKgGv,0,0,7778,7.10589e+06
2020-05-27 17:30:00,1BY6WEcLGh8j5v7,845.143,82,6131.57,6.3498e+06
2020-05-19 01:45:00,iCRJl6heRkivqQ3,0,0,0,7.20377e+06
2020-06-07 01:30:00,McdE0feGgRqW7Ca,0,0,0,7.33116e+06
2020-06-07 19:00:00,3PZuoBAID5Wc2HD,0,0,8242,7.16722e+06
2020-05-16 09:15:00,rGa61gmuvPhdLxV,5857,573.943,1028.57,7.11889e+06
2020-06-01 10:15:00,1BY6WEcLGh8j5v7,7456.88,729.487,1812.12,6.37974e+06
2020-06-10 00:45:00,iCRJl6heRkivqQ3,0,0,0,7.37322e+06
2020-06-04 15:45:00,sjndEbLyjtCKgGv,8881.14,868.786,7146.86,7.17044e+06
2020-06-06 08:45:00,3PZuoBAID5Wc2HD,6183.71,605.843,986,7.15347e+06
2020-06-06 01:00:00,1IF53ai7Xc0U56Y,0,0,0,6.34856e+06
2020-05-17 16:45:00,VHMLBKoKgIrUVDU,3771.57,370.443,7514.86,7.22689e+06
2020-06-14 23:45:00,McdE0feGgRqW7Ca,0,0,5310.71,7.38936e+06
2020-06-01 22:15:00,zBIq5rxdHJRwDNY,0,0,5794,6.46903e+06
2020-06-09 22:15:00,iCRJl6heRkivqQ3,0,0,8265,7.37322e+06
2020-05-15 05:00:00,pkci93gMrogZuBj,0,0,0,7.1691e+06
2020-05-18 17:00:00,7JYdWkrLSPkdwr4,2213.25,216.988,5179.38,7.62824e+06
2020-06-10 21:45:00,3PZuoBAID5Wc2HD,0,0,6550,7.19047e+06
2020-06-08 03:15:00,sjndEbLyjtCKgGv,0,0,0,7.19255e+06
2020-06-12 22:45:00,WRmjgnKYAwPKWDb,0,0,5794,7.23878e+06
2020-06-13 21:00:00,z9Y9gH1T5YWrNuG,0,0,8363,7.22523e+06
2020-06-14 13:00:00,3PZuoBAID5Wc2HD,9042.75,884.575,4294.12,7.21501e+06
2020-06-02 12:00:00,1BY6WEcLGh8j5v7,7675.38,751.375,3249.75,6.38669e+06
2020-06-16 15:30:00,pkci93gMrogZuBj,6753.57,661.443,5529,7.40875e+06
2020-05-31 20:45:00,ZnxXDlPa8U1GXgE,0,0,6142,6.64952e+06
2020-05-24 20:15:00,1IF53ai7Xc0U56Y,0,0,8273,6.25748e+06
2020-06-07 00:15:00,wCURE6d3bPkepu2,0,0,0,6.95309e+06
2020-05-28 05:00:00,WRmjgnKYAwPKWDb,0,0,0,7.12454e+06
2020-05-20 09:15:00,bvBOhCH3iADSZry,7809.71,764.514,1159.14,6.34807e+06
2020-05-26 07:00:00,zVJPv84UY57bAof,1763.86,172.786,77.7143,7.19769e+06
2020-05-26 11:30:00,iCRJl6heRkivqQ3,12541,1223.13,3568.43,7.2637e+06
2020-05-16 04:00:00,uHbuxQJl8lW7ozc,0,0,0,7.04507e+06
2020-05-23 04:45:00,wCURE6d3bPkepu2,0,0,0,6.83922e+06
2020-05-18 23:00:00,wCURE6d3bPkepu2,0,0,5393,6.80839e+06
2020-06-14 02:30:00,YxYtjZvoooNbGkE,0,0,0,7.39944e+06
2020-06-17 03:30:00,7JYdWkrLSPkdwr4,0,0,0,7.84096e+06
2020-06-16 18:00:00,z9Y9gH1T5YWrNuG,693.429,67.1714,6183,7.24537e+06
2020-06-12 19:00:00,1BY6WEcLGh8j5v7,0,0,5441,6.45568e+06
2020-05-16 19:45:00,adLQvlD726eNBSB,0,0,6705,6.28444e+06
2020-05-18 07:15:00,iCRJl6heRkivqQ3,2649.38,259.875,128.125,7.1985e+06
2020-06-15 18:30:00,VHMLBKoKgIrUVDU,25.875,2.5,6813.88,7.44387e+06
2020-05-28 18:15:00,VHMLBKoKgIrUVDU,268.286,25.9286,8504.86,7.31288e+06
2020-05-15 16:45:00,ZoEaEvLYb1n2sOq,3557,349.529,6058,7.10416e+06
2020-06-12 06:45:00,1IF53ai7Xc0U56Y,706.25,68.4375,21,6.39234e+06
2020-05-21 14:45:00,adLQvlD726eNBSB,7934.38,775.462,6727.62,6.32034e+06
2020-05-27 07:45:00,bvBOhCH3iADSZry,3751.25,368.562,273.125,6.39997e+06
2020-05-17 03:00:00,sjndEbLyjtCKgGv,0,0,0,7.02961e+06
2020-06-02 04:15:00,zVJPv84UY57bAof,0,0,0,7.24777e+06
2020-05-31 08:30:00,7JYdWkrLSPkdwr4,4305.71,422.943,423.429,7.7224e+06
2020-05-15 21:15:00,WRmjgnKYAwPKWDb,0,0,0,7.03482e+06
2020-06-07 08:45:00,7JYdWkrLSPkdwr4,4910.14,481.629,576.429,7.77103e+06
2020-05-22 02:45:00,zBIq5rxdHJRwDNY,0,0,0,6.3886e+06
2020-06-17 10:00:00,ZnxXDlPa8U1GXgE,6269.29,614.186,1276.29,6.76608e+06
2020-06-08 15:30:00,ZnxXDlPa8U1GXgE,6984,683.7,7426.5,6.70869e+06
2020-05-17 10:00:00,zBIq5rxdHJRwDNY,10072.5,984.775,1789.75,6.35394e+06
2020-05-26 17:00:00,pkci93gMrogZuBj,4602.43,451.371,7663.43,7.25818e+06
2020-06-02 02:45:00,sjndEbLyjtCKgGv,0,0,0,7.14801e+06
2020-06-03 12:30:00,ZoEaEvLYb1n2sOq,11379.7,1111.09,3735.86,7.23946e+06
2020-06-12 15:15:00,rGa61gmuvPhdLxV,4929.88,483.413,5032,7.32146e+06
2020-06-06 21:15:00,adLQvlD726eNBSB,0,0,6603,6.44503e+06
2020-06-08 13:45:00,VHMLBKoKgIrUVDU,9314.5,909.7,5768.88,7.39198e+06
2020-06-12 21:45:00,1BY6WEcLGh8j5v7,0,0,5441,6.45568e+06
2020-06-14 16:15:00,ih0vzX44oOqAx2f,4223.57,414.686,6852.86,6.40737e+06
2020-05-31 09:00:00,sjndEbLyjtCKgGv,6939.86,679.6,759.429,7.13701e+06
2020-05-24 20:45:00,WRmjgnKYAwPKWDb,0,0,8091,7.10112e+06
2020-06-12 02:45:00,iCRJl6heRkivqQ3,0,0,0,7.38547e+06
2020-06-14 00:30:00,sjndEbLyjtCKgGv,0,0,0,7.2355e+06
2020-05-21 11:45:00,rGa61gmuvPhdLxV,12643.1,1232.9,3544.12,7.15618e+06
2020-05-19 05:30:00,YxYtjZvoooNbGkE,0,0,0,7.2056e+06
2020-06-08 07:30:00,McdE0feGgRqW7Ca,2442.14,239.586,173.714,7.33838e+06
2020-05-18 19:00:00,VHMLBKoKgIrUVDU,0,0,5457,7.23255e+06
2020-05-30 09:30:00,uHbuxQJl8lW7ozc,6353.12,622.375,917.375,7.15285e+06
2020-06-10 10:00:00,WRmjgnKYAwPKWDb,4890.43,479.743,1597.71,7.22258e+06
2020-06-16 07:15:00,pkci93gMrogZuBj,2332.12,228.662,105.125,7.40332e+06
2020-06-02 17:00:00,3PZuoBAID5Wc2HD,2778.14,272.657,7230.43,7.1285e+06
2020-05-21 07:45:00,McdE0feGgRqW7Ca,3339.8,328.12,315.6,7.20138e+06
2020-06-12 02:00:00,ZnxXDlPa8U1GXgE,0,0,0,6.7299e+06
2020-05-28 17:30:00,ih0vzX44oOqAx2f,1109,107.82,8267,6.28712e+06
2020-06-07 22:15:00,zVJPv84UY57bAof,0,0,8260,7.29379e+06
2020-06-01 12:30:00,iCRJl6heRkivqQ3,8121.38,794.362,3975.62,7.30854e+06
2020-05-24 16:45:00,7JYdWkrLSPkdwr4,4051.75,397.663,7720.75,7.67494e+06
2020-05-29 23:15:00,adLQvlD726eNBSB,0,0,8343,6.38735e+06
2020-06-11 20:30:00,bvBOhCH3iADSZry,0,0,5197,6.50441e+06
2020-05-26 08:15:00,zVJPv84UY57bAof,5819,570.212,536,7.19814e+06
2020-06-14 22:30:00,1BY6WEcLGh8j5v7,0,0,4012,6.46768e+06
2020-06-08 11:00:00,sjndEbLyjtCKgGv,11324.8,1104.92,3009.25,7.19556e+06
2020-06-15 08:00:00,VHMLBKoKgIrUVDU,6602,646.757,391.429,7.43745e+06
2020-05-27 14:45:00,1BY6WEcLGh8j5v7,3975.71,390.657,5011.43,6.34868e+06
2020-05-15 01:15:00,7JYdWkrLSPkdwr4,0,0,0,7.60296e+06
2020-05-18 13:15:00,3PZuoBAID5Wc2HD,9848.38,962.375,2701,7.01118e+06
2020-05-20 11:00:00,iCRJl6heRkivqQ3,11571.5,1129.11,2982.12,7.2137e+06
2020-06-06 05:00:00,sjndEbLyjtCKgGv,0,0,0,7.17928e+06
